년/월/일,총수익지수,순가격지수,제로재투자지수,콜재투자지수,시장가격지수
2010-01-01,122.87,101.65,122.11,122.82,103.35
2010-01-02,122.89,101.64,122.12,122.84,103.36
2010-01-03,122.91,101.64,122.14,122.85,103.38
2010-01-04,122.81,101.55,122.05,122.76,103.26
2010-01-05,123.11,101.78,122.33,123.04,103.5
2010-01-06,123,101.68,122.23,122.95,103.41
2010-01-07,123.35,101.96,122.56,123.27,103.69
2010-01-08,123.23,101.85,122.45,123.16,103.59
2010-01-09,123.25,101.84,122.46,123.18,103.6
2010-01-10,123.26,101.84,122.47,123.19,103.61
2010-01-11,123.48,102.01,122.67,123.39,103.77
2010-01-12,123.57,102.08,122.77,123.49,103.84
2010-01-13,123.58,102.06,122.77,123.49,103.84
2010-01-14,123.66,102.12,122.85,123.57,103.89
2010-01-15,123.59,102.05,122.78,123.51,103.82
2010-01-16,123.61,102.05,122.8,123.52,103.83
2010-01-17,123.62,102.05,122.81,123.53,103.85
2010-01-18,123.55,101.97,122.75,123.47,103.76
2010-01-19,123.71,102.09,122.89,123.61,103.88
2010-01-20,123.72,102.08,122.9,123.62,103.88
2010-01-21,123.72,102.07,122.9,123.63,103.88
2010-01-22,123.79,102.11,122.97,123.69,103.92
2010-01-23,123.8,102.11,122.98,123.71,103.94
2010-01-24,123.82,102.11,123,123.72,103.95
2010-01-25,123.82,102.09,122.99,123.72,103.92
2010-01-26,123.98,102.22,123.15,123.88,104.05
2010-01-27,123.94,102.17,123.11,123.83,104.01
2010-01-28,123.78,102.02,122.95,123.68,103.85
2010-01-29,123.96,102.15,123.12,123.85,103.98
2010-01-30,123.97,102.15,123.14,123.87,103.97
2010-01-31,123.99,102.15,123.15,123.88,103.99
2010-02-01,123.94,102.1,123.11,123.84,103.93
2010-02-02,124.05,102.18,123.22,123.95,103.99
2010-02-03,124.1,102.2,123.26,123.99,104.03
2010-02-04,124.16,102.24,123.32,124.05,104.07
2010-02-05,124.3,102.34,123.45,124.18,104.18
2010-02-06,124.32,102.34,123.46,124.19,104.19
2010-02-07,124.33,102.34,123.47,124.21,104.2
2010-02-08,124.26,102.27,123.41,124.14,104.12
2010-02-09,124.28,102.26,123.42,124.16,104.12
2010-02-10,124.31,102.28,123.46,124.19,104.14
2010-02-11,124.53,102.44,123.66,124.39,104.32
2010-02-12,124.67,102.56,123.8,124.53,104.43
2010-02-13,124.69,102.55,123.81,124.55,104.44
2010-02-14,124.7,102.55,123.82,124.56,104.46
2010-02-15,124.72,102.55,123.84,124.58,104.47
2010-02-16,124.72,102.54,123.84,124.58,104.44
2010-02-17,124.76,102.55,123.87,124.61,104.46
2010-02-18,124.8,102.58,123.92,124.66,104.49
2010-02-19,124.65,102.44,123.78,124.52,104.36
2010-02-20,124.67,102.44,123.79,124.53,104.37
2010-02-21,124.68,102.43,123.81,124.55,104.38
2010-02-22,124.7,102.43,123.82,124.56,104.38
2010-02-23,124.82,102.52,123.93,124.67,104.47
2010-02-24,124.97,102.63,124.07,124.81,104.58
2010-02-25,125.21,102.82,124.3,125.04,104.78
2010-02-26,125.22,102.81,124.31,125.05,104.76
2010-02-27,125.22,102.81,124.31,125.06,104.78
2010-02-28,125.24,102.81,124.32,125.07,104.78
2010-03-01,125.25,102.8,124.34,125.08,104.79
2010-03-02,125.31,102.83,124.39,125.14,104.75
2010-03-03,125.44,102.92,124.51,125.26,104.84
2010-03-04,125.56,103.01,124.62,125.37,104.93
2010-03-05,125.61,103.04,124.67,125.42,104.96
2010-03-06,125.63,103.03,124.69,125.44,104.97
2010-03-07,125.64,103.03,124.7,125.45,104.98
2010-03-08,125.64,103.02,124.7,125.45,104.97
2010-03-09,125.75,103.1,124.8,125.56,105.04
2010-03-10,125.83,103.15,124.87,125.63,104.51
2010-03-11,126.26,103.49,125.28,126.04,104.86
2010-03-12,126.45,103.63,125.45,126.21,105
2010-03-13,126.46,103.63,125.47,126.22,105.01
2010-03-14,126.48,103.63,125.48,126.24,105.02
2010-03-15,126.49,103.63,125.49,126.25,105.01
2010-03-16,126.71,103.79,125.69,126.45,105.18
2010-03-17,126.86,103.9,125.83,126.59,105.26
2010-03-18,127.04,104.04,126,126.76,105.4
2010-03-19,127.04,104.02,126,126.76,105.39
2010-03-20,127.05,104.02,126.01,126.77,105.4
2010-03-21,127.06,104.01,126.02,126.79,105.41
2010-03-22,127.2,104.11,126.14,126.91,105.5
2010-03-23,126.76,103.74,125.74,126.51,105.14
2010-03-24,126.52,103.52,125.52,126.28,104.92
2010-03-25,126.9,103.82,125.87,126.63,105.23
2010-03-26,126.81,103.73,125.79,126.55,105.14
2010-03-27,126.82,103.73,125.8,126.57,105.15
2010-03-28,126.84,103.73,125.81,126.58,105.16
2010-03-29,126.62,103.54,125.61,126.38,104.96
2010-03-30,126.63,103.53,125.62,126.39,104.95
2010-03-31,126.76,103.62,125.74,126.51,105.05
2010-04-01,126.96,103.77,125.92,126.69,105.2
2010-04-02,126.97,103.76,125.93,126.7,105.21
2010-04-03,126.98,103.76,125.95,126.72,105.22
2010-04-04,127,103.76,125.96,126.73,105.23
2010-04-05,126.91,103.67,125.88,126.65,105.13
2010-04-06,126.97,103.7,125.93,126.7,105.17
2010-04-07,127.12,103.82,126.08,126.85,105.3
2010-04-08,127.33,103.98,126.27,127.04,105.46
2010-04-09,127.23,103.88,126.18,126.95,105.37
2010-04-10,127.24,103.88,126.19,126.96,105.38
2010-04-11,127.26,103.87,126.2,126.97,105.39
2010-04-12,126.98,103.63,125.95,126.72,105.14
2010-04-13,127.02,103.65,125.98,126.76,105.17
2010-04-14,126.92,103.55,125.88,126.66,105.06
2010-04-15,127.01,103.61,125.97,126.74,105.13
2010-04-16,127.16,103.73,126.12,126.89,105.24
2010-04-17,127.18,103.72,126.13,126.9,105.25
2010-04-18,127.19,103.72,126.14,126.92,105.26
2010-04-19,127.2,103.71,126.15,126.92,105.25
2010-04-20,127.25,103.74,126.19,126.97,105.28
2010-04-21,127.15,103.65,126.11,126.88,105.19
2010-04-22,127.26,103.72,126.2,126.98,105.27
2010-04-23,127.31,103.75,126.25,127.03,105.3
2010-04-24,127.32,103.74,126.26,127.04,105.31
2010-04-25,127.33,103.74,126.27,127.05,105.32
2010-04-26,127.37,103.75,126.3,127.09,105.33
2010-04-27,127.57,103.91,126.49,127.28,105.49
2010-04-28,127.62,103.93,126.54,127.32,105.51
2010-04-29,127.71,103.99,126.62,127.4,105.57
2010-04-30,127.61,103.9,126.53,127.31,105.45
2010-05-01,127.62,103.9,126.54,127.33,105.51
2010-05-02,127.64,103.89,126.55,127.34,105.52
2010-05-03,127.43,103.71,126.36,127.15,105.31
2010-05-04,127.41,103.68,126.34,127.13,105.23
2010-05-05,127.42,103.67,126.36,127.14,105.24
2010-05-06,127.18,103.46,126.13,126.92,105.02
2010-05-07,127.35,103.58,126.29,127.08,105.16
2010-05-08,127.36,103.58,126.3,127.09,105.17
2010-05-09,127.38,103.58,126.31,127.1,105.18
2010-05-10,127.25,103.46,126.2,126.99,105.05
2010-05-11,127.46,103.62,126.39,127.18,105.22
2010-05-12,127.12,103.32,126.07,126.86,104.92
2010-05-13,127.07,103.27,126.03,126.82,104.87
2010-05-14,127.1,103.28,126.06,126.85,104.89
2010-05-15,127.11,103.28,126.07,126.86,104.89
2010-05-16,127.13,103.27,126.08,126.87,104.91
2010-05-17,127.04,103.19,126,126.79,104.82
2010-05-18,127.05,103.18,126.01,126.81,104.82
2010-05-19,127.06,103.18,126.02,126.82,104.82
2010-05-20,127.15,103.23,126.1,126.89,104.89
2010-05-21,127.16,103.23,126.11,126.91,104.89
2010-05-22,127.18,103.23,126.13,126.92,104.9
2010-05-23,127.19,103.23,126.14,126.93,104.92
2010-05-24,127.39,103.38,126.33,127.12,105.06
2010-05-25,127.48,103.44,126.41,127.21,105.13
2010-05-26,127.38,103.34,126.31,127.11,105.03
2010-05-27,127.4,103.34,126.33,127.13,105.03
2010-05-28,127.36,103.3,126.3,127.1,104.99
2010-05-29,127.37,103.29,126.31,127.11,105
2010-05-30,127.39,103.29,126.32,127.12,105.01
2010-05-31,127.46,103.33,126.39,127.19,105.04
2010-06-01,127.59,103.43,126.51,127.31,105.14
2010-06-02,127.6,103.42,126.52,127.32,105.14
2010-06-03,127.57,103.39,126.49,127.29,105.08
2010-06-04,127.51,103.33,126.44,127.24,105.02
2010-06-05,127.53,103.33,126.45,127.25,105.03
2010-06-06,127.54,103.33,126.46,127.27,105.04
2010-06-07,127.69,103.44,126.61,127.41,105.16
2010-06-08,127.69,103.43,126.6,127.41,105.15
2010-06-09,127.74,103.46,126.65,127.46,105.18
2010-06-10,127.67,103.38,126.58,127.39,104.94
2010-06-11,127.62,103.32,126.54,127.34,104.89
2010-06-12,127.63,103.32,126.55,127.35,104.9
2010-06-13,127.65,103.32,126.56,127.37,104.91
2010-06-14,127.62,103.29,126.54,127.35,104.87
2010-06-15,127.67,103.31,126.59,127.39,104.9
2010-06-16,127.72,103.34,126.63,127.43,104.92
2010-06-17,127.77,103.37,126.68,127.49,104.96
2010-06-18,127.75,103.33,126.66,127.47,104.92
2010-06-19,127.76,103.33,126.67,127.48,104.93
2010-06-20,127.78,103.33,126.68,127.49,104.94
2010-06-21,127.47,103.06,126.4,127.21,104.68
2010-06-22,127.47,103.05,126.4,127.21,104.67
2010-06-23,127.44,103.02,126.38,127.19,104.64
2010-06-24,127.48,103.04,126.41,127.22,104.67
2010-06-25,127.5,103.03,126.42,127.24,104.67
2010-06-26,127.51,103.03,126.44,127.25,104.68
2010-06-27,127.53,103.03,126.45,127.26,104.69
2010-06-28,127.5,102.99,126.43,127.24,104.65
2010-06-29,127.66,103.11,126.58,127.39,104.78
2010-06-30,127.77,103.18,126.67,127.49,104.84
2010-07-01,127.93,103.3,126.82,127.64,104.96
2010-07-02,127.94,103.3,126.83,127.65,104.95
2010-07-03,127.96,103.3,126.85,127.67,104.96
2010-07-04,127.97,103.3,126.86,127.68,104.98
2010-07-05,127.92,103.24,126.82,127.63,104.91
2010-07-06,127.98,103.28,126.87,127.69,104.95
2010-07-07,127.84,103.15,126.74,127.56,104.83
2010-07-08,127.75,103.06,126.65,127.47,104.74
2010-07-09,127.76,103.05,126.67,127.49,104.75
2010-07-10,127.77,103.05,126.68,127.5,104.76
2010-07-11,127.79,103.05,126.69,127.51,104.77
2010-07-12,127.75,103.01,126.66,127.48,104.72
2010-07-13,127.79,103.02,126.69,127.52,104.74
2010-07-14,127.78,103,126.68,127.51,104.73
2010-07-15,127.92,103.1,126.81,127.64,104.83
2010-07-16,127.98,103.14,126.87,127.69,104.86
2010-07-17,127.99,103.13,126.88,127.71,104.87
2010-07-18,128.01,103.13,126.89,127.72,104.89
2010-07-19,128,103.12,126.89,127.72,104.86
2010-07-20,128.03,103.12,126.92,127.74,104.88
2010-07-21,128.17,103.22,127.04,127.87,104.98
2010-07-22,128.32,103.34,127.19,128.02,105.09
2010-07-23,128.29,103.3,127.16,127.99,105.05
2010-07-24,128.3,103.29,127.17,128,105.06
2010-07-25,128.32,103.29,127.18,128.01,105.07
2010-07-26,128.3,103.26,127.16,128,105.04
2010-07-27,128.38,103.32,127.24,128.08,105.1
2010-07-28,128.4,103.32,127.25,128.09,105.1
2010-07-29,128.53,103.41,127.37,128.21,105.19
2010-07-30,128.56,103.42,127.41,128.24,105.2
2010-07-31,128.58,103.42,127.42,128.25,105.19
2010-08-01,128.59,103.42,127.43,128.27,105.2
2010-08-02,128.49,103.32,127.34,128.17,105.08
2010-08-03,128.51,103.33,127.36,128.2,105.1
2010-08-04,128.62,103.4,127.46,128.3,105.18
2010-08-05,128.53,103.32,127.38,128.22,105.09
2010-08-06,128.51,103.29,127.36,128.2,105.06
2010-08-07,128.53,103.29,127.37,128.21,105.08
2010-08-08,128.54,103.28,127.39,128.23,105.09
2010-08-09,128.51,103.24,127.36,128.2,105.04
2010-08-10,128.57,103.28,127.41,128.26,105.08
2010-08-11,128.79,103.45,127.62,128.46,105.26
2010-08-12,128.99,103.6,127.8,128.65,105.41
2010-08-13,129.07,103.65,127.88,128.72,105.47
2010-08-14,129.09,103.65,127.89,128.74,105.48
2010-08-15,129.1,103.64,127.9,128.75,105.49
2010-08-16,129.11,103.64,127.91,128.76,105.48
2010-08-17,129.1,103.62,127.9,128.75,105.47
2010-08-18,129.29,103.75,128.07,128.92,105.61
2010-08-19,129.5,103.92,128.27,129.12,105.78
2010-08-20,129.78,104.13,128.53,129.38,106
2010-08-21,129.8,104.13,128.54,129.4,106.01
2010-08-22,129.81,104.13,128.55,129.41,106.02
2010-08-23,129.75,104.07,128.5,129.36,105.96
2010-08-24,129.85,104.13,128.59,129.45,106.03
2010-08-25,129.88,104.14,128.62,129.48,106.04
2010-08-26,130.05,104.27,128.78,129.63,106.16
2010-08-27,130.05,104.25,128.77,129.63,106.14
2010-08-28,130.06,104.25,128.79,129.65,106.15
2010-08-29,130.07,104.25,128.8,129.66,106.17
2010-08-30,130.05,104.21,128.78,129.64,106.11
2010-08-31,130.19,104.31,128.9,129.76,106.23
2010-09-01,129.98,104.13,128.71,129.57,106.04
2010-09-02,130.15,104.25,128.86,129.73,106.13
2010-09-03,130.02,104.13,128.74,129.61,106.02
2010-09-04,130.03,104.13,128.76,129.62,106.03
2010-09-05,130.04,104.13,128.77,129.63,106.04
2010-09-06,129.91,104,128.65,129.51,105.91
2010-09-07,130.13,104.17,128.85,129.72,106.09
2010-09-08,130.26,104.27,128.97,129.84,106.18
2010-09-09,130.98,104.83,129.63,130.5,106.75
2010-09-10,130.86,104.72,129.52,130.39,106.05
2010-09-11,130.87,104.72,129.53,130.4,106.06
2010-09-12,130.89,104.72,129.55,130.42,106.07
2010-09-13,130.89,104.71,129.55,130.42,106.05
2010-09-14,131.06,104.83,129.7,130.57,106.17
2010-09-15,130.98,104.75,129.63,130.51,106.1
2010-09-16,131.15,104.88,129.79,130.66,106.23
2010-09-17,131.01,104.75,129.66,130.54,106.08
2010-09-18,131.02,104.75,129.67,130.55,106.09
2010-09-19,131.04,104.75,129.68,130.56,106.1
2010-09-20,130.86,104.59,129.52,130.4,105.93
2010-09-21,130.87,104.58,129.53,130.41,105.94
2010-09-22,130.88,104.58,129.54,130.42,105.95
2010-09-23,130.9,104.58,129.56,130.44,105.96
2010-09-24,131.14,104.76,129.77,130.66,106.13
2010-09-25,131.15,104.76,129.79,130.67,106.14
2010-09-26,131.16,104.75,129.8,130.68,106.15
2010-09-27,131.29,104.84,129.91,130.79,106.22
2010-09-28,131.38,104.9,129.99,130.88,106.3
2010-09-29,131.52,105,130.12,131.01,106.4
2010-09-30,131.62,105.07,130.22,131.11,106.46
2010-10-01,131.99,105.36,130.56,131.45,106.73
2010-10-02,132.01,105.35,130.57,131.46,106.74
2010-10-03,132.02,105.35,130.58,131.47,106.75
2010-10-04,131.92,105.26,130.49,131.38,106.65
2010-10-05,132.02,105.32,130.58,131.47,106.72
2010-10-06,131.96,105.26,130.53,131.42,106.67
2010-10-07,131.98,105.26,130.54,131.44,106.68
2010-10-08,132.04,105.3,130.6,131.49,106.71
2010-10-09,132.05,105.29,130.61,131.5,106.72
2010-10-10,132.06,105.29,130.62,131.51,106.73
2010-10-11,131.95,105.19,130.52,131.41,106.63
2010-10-12,132.07,105.27,130.63,131.52,106.71
2010-10-13,131.98,105.18,130.54,131.44,106.64
2010-10-14,132.7,105.75,131.2,132.1,107.21
2010-10-15,132.73,105.76,131.23,132.13,107.22
2010-10-16,132.74,105.76,131.24,132.14,107.23
2010-10-17,132.76,105.75,131.25,132.15,107.24
2010-10-18,132.64,105.64,131.14,132.05,107.13
2010-10-19,132.2,105.28,130.74,131.65,106.77
2010-10-20,132.01,105.11,130.57,131.47,106.6
2010-10-21,131.87,104.98,130.44,131.35,106.49
2010-10-22,131.94,105.02,130.5,131.41,106.53
2010-10-23,131.95,105.02,130.52,131.42,106.54
2010-10-24,131.96,105.02,130.53,131.43,106.55
2010-10-25,131.76,104.84,130.34,131.25,106.36
2010-10-26,131.73,104.8,130.31,131.22,106.33
2010-10-27,131.55,104.65,130.16,131.06,106.18
2010-10-28,131.89,104.91,130.46,131.37,106.44
2010-10-29,131.68,104.72,130.27,131.18,106.26
2010-10-30,131.7,104.72,130.28,131.19,106.26
2010-10-31,131.71,104.72,130.3,131.2,106.26
2010-11-01,131.44,104.49,130.05,130.96,106.02
2010-11-02,131.29,104.35,129.92,130.83,105.86
2010-11-03,131.28,104.33,129.9,130.81,105.84
2010-11-04,131.09,104.17,129.73,130.64,105.68
2010-11-05,130.89,103.99,129.55,130.45,105.51
2010-11-06,130.9,103.98,129.56,130.47,105.52
2010-11-07,130.91,103.98,129.57,130.48,105.53
2010-11-08,130.92,103.97,129.58,130.49,105.51
2010-11-09,130.88,103.93,129.55,130.46,105.47
2010-11-10,131.14,104.12,129.78,130.69,105.68
2010-11-11,131.13,104.1,129.77,130.68,105.66
2010-11-12,131.12,104.08,129.76,130.67,105.65
2010-11-13,131.13,104.08,129.77,130.69,105.66
2010-11-14,131.15,104.07,129.79,130.7,105.67
2010-11-15,131.06,103.99,129.71,130.62,105.58
2010-11-16,131.48,104.31,130.09,131,105.91
2010-11-17,131.57,104.37,130.17,131.09,105.97
2010-11-18,131.63,104.4,130.22,131.14,106.01
2010-11-19,131.6,104.37,130.2,131.12,105.98
2010-11-20,131.62,104.37,130.21,131.13,105.99
2010-11-21,131.63,104.37,130.22,131.15,106.01
2010-11-22,131.59,104.32,130.19,131.11,105.96
2010-11-23,131.43,104.17,130.04,130.96,105.82
2010-11-24,131.7,104.38,130.28,131.21,106.03
2010-11-25,131.82,104.46,130.39,131.32,106.12
2010-11-26,131.73,104.37,130.31,131.24,106.03
2010-11-27,131.74,104.37,130.32,131.25,106.04
2010-11-28,131.75,104.37,130.34,131.26,106.04
2010-11-29,131.98,104.54,130.55,131.48,106.2
2010-11-30,132.16,104.67,130.7,131.63,106.33
2010-12-01,132.17,104.67,130.72,131.65,106.33
2010-12-02,132.17,104.65,130.71,131.65,106.29
2010-12-03,132.25,104.7,130.79,131.72,106.35
2010-12-04,132.27,104.7,130.8,131.74,106.36
2010-12-05,132.28,104.7,130.81,131.75,106.37
2010-12-06,132.4,104.78,130.93,131.86,106.44
2010-12-07,132.41,104.77,130.93,131.87,106.45
2010-12-08,132.15,104.55,130.7,131.63,106.23
2010-12-09,132.12,104.52,130.67,131.61,106.19
2010-12-10,132.22,104.58,130.76,131.7,106.12
2010-12-11,132.23,104.58,130.77,131.71,106.13
2010-12-12,132.25,104.58,130.78,131.72,106.14
2010-12-13,131.88,104.27,130.45,131.39,105.82
2010-12-14,131.84,104.22,130.42,131.36,105.78
2010-12-15,131.54,103.97,130.14,131.08,105.52
2010-12-16,131.69,104.08,130.28,131.22,105.64
2010-12-17,131.62,104,130.21,131.15,105.57
2010-12-18,131.63,104,130.23,131.17,105.58
2010-12-19,131.64,104,130.24,131.18,105.59
2010-12-20,131.7,104.03,130.29,131.24,105.62
2010-12-21,131.96,104.23,130.53,131.47,105.83
2010-12-22,132.12,104.34,130.67,131.62,105.95
2010-12-23,132.17,104.37,130.72,131.67,105.98
2010-12-24,132.1,104.3,130.65,131.6,105.92
2010-12-25,132.12,104.3,130.67,131.62,105.93
2010-12-26,132.13,104.29,130.68,131.63,105.94
2010-12-27,131.97,104.15,130.54,131.49,105.8
2010-12-28,131.92,104.1,130.49,131.44,105.75
2010-12-29,131.98,104.13,130.54,131.5,105.79
2010-12-30,131.98,104.12,130.55,131.5,105.78
2010-12-31,132,104.12,130.56,131.51,105.78
2011-01-01,132.01,104.12,130.57,131.53,105.78
2011-01-02,132.03,104.11,130.58,131.54,105.79
2011-01-03,131.85,103.97,130.41,131.36,105.63
2011-01-04,131.82,103.93,130.38,131.34,105.59
2011-01-05,131.78,103.88,130.34,131.3,105.55
2011-01-06,131.57,103.7,130.13,131.09,105.37
2011-01-07,131.57,103.69,130.14,131.09,105.37
2011-01-08,131.59,103.69,130.15,131.1,105.38
2011-01-09,131.6,103.69,130.16,131.12,105.39
2011-01-10,131.63,103.7,130.19,131.15,105.4
2011-01-11,131.64,103.69,130.2,131.16,105.4
2011-01-12,131.83,103.82,130.39,131.34,105.54
2011-01-13,131.57,103.61,130.13,131.08,105.33
2011-01-14,131.55,103.58,130.11,131.07,105.31
2011-01-15,131.56,103.57,130.13,131.08,105.32
2011-01-16,131.58,103.57,130.14,131.09,105.33
2011-01-17,131.53,103.52,130.09,131.04,105.26
2011-01-18,131.63,103.59,130.19,131.14,105.34
2011-01-19,131.37,103.37,129.94,130.89,105.12
2011-01-20,131.37,103.35,129.93,130.88,105.11
2011-01-21,131.34,103.32,129.91,130.86,105.09
2011-01-22,131.36,103.32,129.92,130.88,105.1
2011-01-23,131.37,103.31,129.94,130.89,105.11
2011-01-24,131.24,103.19,129.81,130.76,104.98
2011-01-25,131.23,103.17,129.8,130.75,104.96
2011-01-26,131.33,103.24,129.89,130.84,105.04
2011-01-27,131.41,103.29,129.98,130.93,105.1
2011-01-28,131.39,103.26,129.96,130.91,105.07
2011-01-29,131.41,103.26,129.97,130.92,105.08
2011-01-30,131.42,103.26,129.99,130.94,105.08
2011-01-31,131.31,103.15,129.88,130.83,104.96
2011-02-01,131.31,103.16,129.88,130.83,104.93
2011-02-02,131.33,103.15,129.89,130.85,104.93
2011-02-03,131.34,103.15,129.91,130.86,104.95
2011-02-04,131.36,103.15,129.92,130.88,104.96
2011-02-05,131.37,103.15,129.94,130.89,104.97
2011-02-06,131.39,103.15,129.95,130.91,104.98
2011-02-07,131.08,102.89,129.65,130.6,104.7
2011-02-08,131.16,102.94,129.72,130.67,104.76
2011-02-09,131.19,102.95,129.76,130.71,104.77
2011-02-10,131.35,103.06,129.92,130.87,104.89
2011-02-11,131.36,103.06,129.93,130.88,104.89
2011-02-12,131.38,103.06,129.94,130.9,104.91
2011-02-13,131.39,103.06,129.96,130.91,104.92
2011-02-14,131.33,102.99,129.89,130.85,104.85
2011-02-15,131.41,103.05,129.98,130.93,104.91
2011-02-16,131.47,103.08,130.03,130.98,104.95
2011-02-17,131.43,103.03,129.99,130.95,104.91
2011-02-18,131.52,103.09,130.09,131.04,104.97
2011-02-19,131.54,103.09,130.1,131.05,104.98
2011-02-20,131.55,103.09,130.11,131.07,105
2011-02-21,131.63,103.14,130.19,131.15,105.04
2011-02-22,131.89,103.33,130.45,131.41,105.25
2011-02-23,131.84,103.28,130.4,131.36,105.2
2011-02-24,132.04,103.42,130.59,131.55,105.35
2011-02-25,132.02,103.39,130.57,131.53,105.32
2011-02-26,132.03,103.39,130.59,131.55,105.33
2011-02-27,132.05,103.39,130.6,131.56,105.34
2011-02-28,132.04,103.37,130.59,131.55,105.27
2011-03-01,132.05,103.36,130.61,131.57,105.28
2011-03-02,132.05,103.35,130.6,131.56,105.23
2011-03-03,131.86,103.19,130.42,131.38,105.08
2011-03-04,131.86,103.17,130.42,131.38,105.07
2011-03-05,131.88,103.17,130.44,131.39,105.08
2011-03-06,131.89,103.17,130.45,131.41,105.09
2011-03-07,131.98,103.22,130.53,131.49,105.14
2011-03-08,132.08,103.29,130.64,131.6,105.22
2011-03-09,132.3,103.45,130.85,131.81,105.39
2011-03-10,132.79,103.83,131.34,132.3,105.18
2011-03-11,132.93,103.93,131.47,132.44,105.28
2011-03-12,132.94,103.92,131.48,132.45,105.29
2011-03-13,132.96,103.92,131.5,132.46,105.3
2011-03-14,133.23,104.12,131.77,132.73,105.49
2011-03-15,133.52,104.34,132.05,133.02,105.71
2011-03-16,133.18,104.06,131.72,132.69,105.43
2011-03-17,133.06,103.95,131.6,132.56,105.29
2011-03-18,132.99,103.88,131.53,132.49,105.23
2011-03-19,133,103.88,131.54,132.51,105.24
2011-03-20,133.02,103.87,131.56,132.52,105.25
2011-03-21,132.85,103.72,131.39,132.35,105.1
2011-03-22,132.93,103.78,131.47,132.44,105.17
2011-03-23,133.02,103.84,131.56,132.53,105.24
2011-03-24,133.05,103.85,131.59,132.56,105.25
2011-03-25,133,103.79,131.54,132.51,105.19
2011-03-26,133.02,103.79,131.56,132.52,105.2
2011-03-27,133.03,103.79,131.57,132.54,105.22
2011-03-28,133.04,103.78,131.58,132.54,105.21
2011-03-29,133.06,103.79,131.6,132.57,105.22
2011-03-30,133.01,103.73,131.55,132.52,105.15
2011-03-31,133.07,103.76,131.6,132.57,105.19
2011-04-01,133.24,103.88,131.77,132.74,105.3
2011-04-02,133.25,103.88,131.78,132.75,105.31
2011-04-03,133.27,103.88,131.8,132.77,105.32
2011-04-04,133.33,103.92,131.86,132.83,105.35
2011-04-05,133.33,103.91,131.87,132.84,105.35
2011-04-06,133.29,103.86,131.83,132.8,105.31
2011-04-07,133.38,103.91,131.91,132.88,105.37
2011-04-08,133.2,103.76,131.73,132.7,105.21
2011-04-09,133.21,103.76,131.75,132.72,105.23
2011-04-10,133.23,103.76,131.76,132.73,105.24
2011-04-11,133.18,103.7,131.71,132.69,105.19
2011-04-12,133.33,103.81,131.86,132.83,105.29
2011-04-13,133.28,103.76,131.82,132.79,105.25
2011-04-14,133.33,103.78,131.86,132.83,105.28
2011-04-15,133.38,103.81,131.91,132.88,105.31
2011-04-16,133.39,103.8,131.92,132.89,105.32
2011-04-17,133.4,103.8,131.93,132.91,105.33
2011-04-18,133.51,103.87,132.04,133.01,105.4
2011-04-19,133.53,103.87,132.06,133.03,105.41
2011-04-20,133.44,103.79,131.97,132.94,105.32
2011-04-21,133.33,103.69,131.87,132.84,105.23
2011-04-22,133.3,103.65,131.84,132.81,105.2
2011-04-23,133.32,103.65,131.85,132.82,105.21
2011-04-24,133.33,103.65,131.86,132.84,105.22
2011-04-25,133.23,103.56,131.77,132.74,105.12
2011-04-26,133.25,103.56,131.79,132.76,105.13
2011-04-27,133.22,103.53,131.76,132.73,105.1
2011-04-28,133.37,103.63,131.9,132.88,105.21
2011-04-29,133.5,103.72,132.03,133,105.29
2011-04-30,133.52,103.71,132.04,133.02,105.28
2011-05-01,133.53,103.71,132.06,133.03,105.29
2011-05-02,133.55,103.72,132.08,133.06,105.26
2011-05-03,133.58,103.72,132.1,133.08,105.27
2011-05-04,133.57,103.7,132.1,133.07,105.25
2011-05-05,133.59,103.7,132.11,133.09,105.27
2011-05-06,133.73,103.81,132.26,133.23,105.37
2011-05-07,133.75,103.8,132.27,133.25,105.38
2011-05-08,133.76,103.8,132.29,133.26,105.39
2011-05-09,133.77,103.79,132.29,133.27,105.37
2011-05-10,133.78,103.79,132.3,133.28,105.38
2011-05-11,133.9,103.87,132.42,133.4,105.46
2011-05-12,134.13,104.04,132.64,133.62,105.64
2011-05-13,134.11,104,132.62,133.6,105.61
2011-05-14,134.12,104,132.63,133.61,105.61
2011-05-15,134.13,104,132.65,133.63,105.63
2011-05-16,134.3,104.12,132.8,133.79,105.74
2011-05-17,134.28,104.09,132.79,133.77,105.72
2011-05-18,134.33,104.12,132.84,133.82,105.75
2011-05-19,134.37,104.13,132.88,133.86,105.77
2011-05-20,134.39,104.13,132.89,133.88,105.77
2011-05-21,134.4,104.13,132.91,133.89,105.78
2011-05-22,134.42,104.13,132.92,133.91,105.8
2011-05-23,134.63,104.29,133.13,134.12,105.95
2011-05-24,134.64,104.28,133.14,134.13,105.96
2011-05-25,134.76,104.36,133.26,134.25,106.04
2011-05-26,134.61,104.23,133.11,134.1,105.91
2011-05-27,134.72,104.3,133.22,134.21,105.98
2011-05-28,134.74,104.3,133.23,134.22,105.99
2011-05-29,134.75,104.3,133.25,134.24,106
2011-05-30,134.86,104.37,133.35,134.34,106.07
2011-05-31,134.81,104.32,133.31,134.3,106.01
2011-06-01,134.68,104.2,133.17,134.16,105.9
2011-06-02,134.93,104.39,133.42,134.41,106.06
2011-06-03,134.97,104.41,133.46,134.45,106.08
